time,flux
0.0014456388,-0.4359073092252366
0.0014462423,-0.18313415223760518
0.0014468458,-0.3351772061656508
0.0014474493,-0.3298436925531367
0.0014480526,-0.2397047847713753
0.0014486559,-0.5178563667205855
0.001449259,-0.11134657565302222
0.0014498621,-0.1782809076233735
0.0014504652,-0.286568928076866
0.0014510681,-0.7367579206717787
0.001451671,-0.432823476709911
0.0014522738,-0.0707512066408145
0.0014528765,-0.24276333997090505
0.0014534792,-0.2624038142688911
0.0014540817,0.03723348602423103
0.0014546842,-0.4341884517577384
0.0014552865,-0.21478135149246694
0.0014558889,-0.3567134791409705
0.0014564912,-0.2580561159687377
0.0014570933,-0.30653800747891097
0.0014576954,-0.3795894498483217
0.0014582974,-0.4377272759555505
0.0014588994,-0.1756015121593105
0.0014595012,-0.5469252797741999
0.001460103,-0.4305737956127226
0.0014607046,-0.366698018841901
0.0014613062,-0.1948628267218298
0.0014619078,-0.019817415507821477
0.0014625092,-0.11301487848911264
0.0014631106,-0.1515880622455591
0.0014637118,-0.03569156976675214
0.001464313,-0.5399740179570033
0.0014649142,-0.31808974075330015
0.0014655152,-0.23664622957184556
0.0014661162,-0.22014014242059296
0.0014667171,-0.3027464101240597
0.0014673179,-0.1907679015785316
0.0014679186,-0.11726146752663431
0.0014685193,-0.3290348184507954
0.0014691199,-0.4312562831366363
0.0014697204,-0.2515598458340275
0.0014703207,-0.4904052018716537
0.0014709211,-0.13035511705850242
0.0014715213,-0.13111343652943588
0.0014721215,-0.1983510962882341
0.0014727216,-0.2521917787265334
0.0014733216,-0.23626706983637882
0.0014739216,-0.21965987342231058
0.0014745214,-0.23990700329700662
0.0014751211,-0.2988537035065767
0.0014757208,-0.29352018989406264
0.0014763204,-0.20315378627105796
0.00147692,-0.13717999229727146
0.0014775194,-0.18545966528181343
0.0014781187,-0.09109944577832618
0.001478718,0.2664987394120054
0.0014793172,-0.15626436564977142
0.0014799163,-0.2370253893073123
0.0014805153,-0.18894793484821773
0.0014811143,-0.02166265955393124
0.0014817131,-0.30191225870610644
0.001482312,-0.02098017203001755
0.0014829107,-0.23940145698292836
0.0014835093,-0.022420979024864705
0.0014841078,-0.2038615511105836
0.0014847063,-0.5004655735197879
0.0014853047,-0.13356533615225563
0.001485903,-0.07992687223958764
0.0014865012,0.17254295695978075
0.0014870993,-0.3415976443531572
0.0014876974,-0.03670266239454082
0.0014882954,0.03311328356532087
0.0014888933,-0.32124940521564554
0.0014894911,0.23439654847465713
0.0014900888,-0.046864143305490685
0.0014906864,-0.21698047795824757
0.001491284,-0.12580520023271768
0.0014918814,0.03167247657047371
0.0014924789,-0.207021215572929
0.0014930761,-0.19852803749806955
0.0014936734,-0.16693139287461561
0.0014942705,0.04102508337908228
0.0014948676,-0.1284087637497609
0.0014954646,-0.011223128170330289
0.0014960614,0.04645970625422808
0.0014966583,-0.20148548343478365
0.0014972549,0.09006307583474163
0.0014978517,-0.0520965476551891
0.0014984482,-0.07234367752988513
0.0014990447,-0.2801737672051554
0.0014996411,-0.017618289042040856
0.0015002374,-0.07752552724817571
0.0015008335,0.4139665991986543
0.0015014297,-0.2284311019698211
0.0015020258,0.15368607944852405
0.0015026218,0.09443605145050701
0.0015032176,0.3698324059886345
0.0015038134,0.06569574350113544
0.0015044092,-0.04921493366549479
0.0015050048,-0.027476442164543768
0.0015056004,0.09764627054426023
