flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
0.98178935,0.00011513415,0,0.0015860519,927.341171965447,872.4307241266484,1105,72542.44,8.39714,2334.5332,0.8380441,77051.586,9.035817,0,,,,,927.341171965447,0.00014572756,872.4307241266484,0.00019431628,-0.028139167,0.05638534
0.9816408,0.00011518632,8192,0.0015870401,927.3411003040225,872.4307471835385,1106,72529.734,8.396581,2335.8806,0.8377542,77039.93,9.039911,8192,,,,,927.3411003040225,0.00014573592,872.4307471835385,0.00019434119,-0.02792396,0.05597685
0.9817463,0.00011517674,0,0.0015880283,927.3414269097378,872.4302152162505,1107,72533.86,8.396791,2337.19,0.83702135,77048.21,9.03916,0,,,,,927.3414269097378,0.00014573589,872.4302152162505,0.00019434789,-0.02781308,0.055776287
0.98200125,0.000115184164,0,0.0015890163,927.3412582700289,872.4309883301348,1108,72559.664,8.397857,2336.12,0.8391567,77068.22,9.039742,0,,,,,927.3412582700289,0.00014571883,872.4309883301348,0.00019429615,-0.02777215,0.055992953
0.98186934,0.00011522388,0,0.0015900042,927.3415581151932,872.4306487000988,1109,72537.8,8.399218,2332.9082,0.8381328,77057.87,9.042859,0,,,,,927.3415581151932,0.00014572151,872.4306487000988,0.00019430676,-0.027424054,0.05592835
0.98183274,0.00011511667,8192,0.0015909921,927.3415155415939,872.4303797153927,1110,72539.25,8.39694,2335.5674,0.8379569,77054.99,9.034446,8192,,,,,927.3415155415939,0.00014572006,872.4303797153927,0.00019431402,-0.027649567,0.056034237
0.98169,0.00011514467,0,0.0015919798,927.3412769130732,872.430888684007,1111,72529.086,8.396555,2332.8584,0.8380666,77043.79,9.036643,0,,,,,927.3412769130732,0.00014575354,872.430888684007,0.00019434985,-0.027722083,0.05606319
0.9816862,0.00011516956,0,0.0015929674,927.3410182427698,872.43047726958,1112,72522.05,8.396304,2334.8174,0.83813256,77043.49,9.038596,0,,,,,927.3410182427698,0.00014574124,872.43047726958,0.00019436008,-0.02778467,0.05595994
0.9815772,0.00011517484,0,0.001593955,927.3416329986327,872.4301720052227,1113,72516.11,8.397209,2332.092,0.83860993,77034.94,9.03901,0,,,,,927.3416329986327,0.0001457643,872.4301720052227,0.00019436522,-0.027518075,0.055895686
0.9816022,0.000115147915,0,0.0015949425,927.3411299808092,872.4308013547104,1114,72515.49,8.396067,2335.347,0.83889097,77036.9,9.036898,0,,,,,927.3411299808092,0.00014575,872.4308013547104,0.00019435477,-0.027658287,0.056018583
0.98155946,0.00011513168,0,0.0015959298,927.3415776031605,872.4301629550043,1115,72516.38,8.396273,2336.346,0.8384296,77033.55,9.035624,0,,,,,927.3415776031605,0.00014577068,872.4301629550043,0.0001943746,-0.02758115,0.05604901
0.9816566,0.00011520583,0,0.001596917,927.3417099169071,872.4301333181245,1116,72511.805,8.398277,2334.476,0.83784324,77041.17,9.041443,0,,,,,927.3417099169071,0.00014575651,872.4301333181245,0.00019435598,-0.027212787,0.05549528
0.9820198,0.00011522964,0,0.0015979043,927.3418008060469,872.4304874543406,1117,72543.61,8.399506,2331.2712,0.8396265,77069.67,9.043311,0,,,,,927.3418008060469,0.00014569955,872.4304874543406,0.00019428614,-0.027010743,0.05572292
