flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
0.99972683,0.00018122206,0,0.0014248327,198.7676533240366,912.7884431447012,1105,32374.223,5.7709036,1034.4087,0.42729175,37471.9,6.79259,0,,,,,198.7676533240366,0.0002109483,912.7884431447012,0.00019651734,0.010005377,0.056813423
0.9996937,0.00018139792,0,0.0014258203,198.76743974577312,912.7878972282529,1106,32376.047,5.771157,1036.0883,0.42764044,37470.656,6.7991815,0,,,,,198.76743974577312,0.00021094465,912.7878972282529,0.00019650663,0.0099081425,0.056483794
0.9999506,0.00018130471,0,0.0014268078,198.76727695975097,912.7879692373979,1107,32384.016,5.771451,1035.2914,0.42747378,37480.285,6.795688,0,,,,,198.76727695975097,0.00021088654,912.7879692373979,0.00019649674,0.00986434,0.05625985
1.0000445,0.00018112929,0,0.0014277953,198.76772490391392,912.7881794774386,1108,32387.309,5.7717047,1035.9408,0.42756748,37483.805,6.7891126,0,,,,,198.76772490391392,0.00021089807,912.7881794774386,0.00019651154,0.009635072,0.05643393
1.000075,0.000181393,0,0.0014287827,198.76755510161502,912.7883566243994,1109,32386.611,5.7716904,1033.5507,0.42781138,37484.95,6.7989974,0,,,,,198.76755510161502,0.00021090363,912.7883566243994,0.0001965157,0.009683965,0.056496155
0.9997953,0.00018142477,0,0.00142977,198.76788937099062,912.7883640742195,1110,32376.797,5.77119,1038.1785,0.42714623,37474.465,6.800188,0,,,,,198.76788937099062,0.00021095772,912.7883640742195,0.00019656897,0.00971998,0.05653283
1.000165,0.0001813302,0,0.0014307572,198.76769976724,912.7881567203119,1111,32388.598,5.7716966,1035.1788,0.42768267,37488.32,6.7966433,0,,,,,198.76769976724,0.0002108772,912.7881567203119,0.00019644316,0.009791532,0.056566343
1.0001432,0.00018122992,8192,0.0014317443,198.76691615673548,912.7884500292082,1112,32386.193,5.771732,1036.238,0.42797616,37487.504,6.7928843,8192,,,,,198.76691615673548,0.00021093678,912.7884500292082,0.00019649442,0.0099920295,0.056505557
0.9999036,0.00018118942,0,0.0014327314,198.7676018406813,912.7887353220376,1113,32378.674,5.771216,1034.1193,0.42784667,37478.523,6.7913666,0,,,,,198.7676018406813,0.0002109465,912.7887353220376,0.00019656264,0.00974498,0.05641392
1.0000298,0.00018130465,0,0.0014337184,198.76719792050972,912.7886587768385,1114,32382.838,5.7714214,1034.1157,0.42831576,37483.254,6.795686,0,,,,,198.76719792050972,0.00021089335,912.7886587768385,0.00019650122,0.009944636,0.056591988
