flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1.0001763,8.676877e-05,0,0.00016385317,604.7426406313167,107.39240532060751,568,127152.72,11.229767,2465.6436,0.92342055,140807.47,12.215537,0,604.6894361110675,7.061187e-05,107.44005141413433,5.893886e-05,604.7426406313167,0.00010438762,107.39240532060751,0.00012739378,0.0015313366,-0.0018394662
1.0000201,8.640278e-05,0,0.00016470441,604.7429854439539,107.39239922031916,569,127145.08,11.229409,2464.6108,0.92278826,140785.48,12.164012,0,604.6896471155708,7.063193e-05,107.4402211420286,5.8911202e-05,604.7429854439539,0.00010440149,107.39239922031916,0.00012740812,0.0017746856,-0.0017077338
1.0002018,8.663422e-05,0,0.00016555571,604.7429345474176,107.39251092385366,570,127163.92,11.230104,2466.7673,0.92389095,140811.05,12.196595,0,604.6894671608293,7.061087e-05,107.4403806880347,5.8930425e-05,604.7429345474176,0.00010437265,107.39251092385366,0.00012737655,0.0014398207,-0.0013985343
1.0000142,8.679602e-05,0,0.00016640709,604.7432164357472,107.39327346949298,571,127137.305,11.229106,2467.5847,0.92108625,140784.64,12.219373,0,604.6899753705601,7.065899e-05,107.44116863122433,5.885367e-05,604.7432164357472,0.00010440078,107.39327346949298,0.00012740034,0.0020171304,-0.00081835134
0.99987894,8.673352e-05,0,0.00016725853,604.7426405845324,107.39344781726317,572,127116.7,11.2287445,2466.4087,0.9239105,140765.6,12.210574,0,604.6893153707713,7.061933e-05,107.44154334529391,5.8870944e-05,604.7426405845324,0.0001044013,107.39344781726317,0.00012741164,0.0014257828,-0.00046446585
1.0001123,8.690593e-05,0,0.00016811004,604.7426541269651,107.39388895901723,573,127144.266,11.229563,2467.78,0.92346317,140798.45,12.234846,0,604.6895082557173,7.0620124e-05,107.44189842590718,5.8807043e-05,604.7426541269651,0.00010438587,107.39388895901723,0.00012738374,0.0015954089,-0.00010633813
1.000075,8.7123895e-05,0,0.00016896159,604.7426305822531,107.39409776777052,574,127139.21,11.229273,2463.2249,0.9230395,140793.2,12.2655325,0,604.6895414648365,7.061831e-05,107.44207743464841,5.8819296e-05,604.7426305822531,0.00010439437,107.39409776777052,0.00012739954,0.0016033471,-1.0834278e-05
1.0000068,8.7087195e-05,0,0.00016981323,604.7425453403068,107.39393005470535,575,127130.35,11.229077,2465.386,0.9229775,140783.6,12.2603655,0,604.6894259769676,7.0620255e-05,107.4420169078916,5.881634e-05,604.7425453403068,0.00010439845,107.39393005470535,0.00012738875,0.001474245,3.1141277e-05
1.0001264,8.705102e-05,0,0.00017066492,604.7427509211288,107.39387918148503,576,127143.45,11.22941,2464.799,0.92293876,140800.42,12.255273,0,604.6894548128776,7.061973e-05,107.44197371044883,5.8813894e-05,604.7427509211288,0.000104386694,107.39387918148503,0.0001273788,0.0015883863,1.6954338e-05
0.99995995,8.712154e-05,0,0.00017151667,604.7423410528215,107.39429840307258,577,127125.64,11.228979,2468.1052,0.9222718,140777.0,12.2652,0,604.6891181403071,7.059671e-05,107.44231739796798,5.8809575e-05,604.7423410528215,0.00010440416,107.39429840307258,0.00012739706,0.0012403525,0.000187541
