flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1.0001209,4.9734794e-05,0,0.0011254026,92.25396783023216,309.95584297669734,568,286751.7,14.292608,2308.6877,0.28461802,293211.0,14.581026,0,,,,,92.25396783023216,4.8938222e-05,309.95584297669734,5.875027e-05,8.9289606e-05,-0.003952611
1.0001746,4.9572278e-05,0,0.001126089,92.25381703832544,309.95558251418873,569,286763.12,14.292881,2308.4963,0.2850215,293226.75,14.5333805,0,,,,,92.25381703832544,4.89406e-05,309.95558251418873,5.875942e-05,-0.00017196775,-0.004190688
1.0001546,4.9539176e-05,0,0.0011267754,92.25346810607032,309.95599554816107,570,286758.34,14.29274,2307.8667,0.2854198,293220.9,14.523676,0,,,,,92.25346810607032,4.894199e-05,309.95599554816107,5.8750426e-05,-0.00029263375,-0.0037331076
1.0004822,4.9385326e-05,0,0.0011274617,92.25291271616166,309.95590427089627,571,286846.62,14.295362,2308.0642,0.28487846,293316.94,14.478571,0,,,,,92.25291271616166,4.8930262e-05,309.95590427089627,5.874448e-05,-0.0007404554,-0.0037898328
1.0002334,4.9416274e-05,0,0.0011281479,92.25285421247668,309.95654825230605,572,286779.22,14.291796,2308.1135,0.28540716,293244.0,14.487644,0,,,,,92.25285421247668,4.8947422e-05,309.95654825230605,5.874447e-05,-0.001041509,-0.0033538346
1.0002688,4.9442733e-05,0,0.0011288342,92.25256757056437,309.95707496923603,573,286784.4,14.291959,2308.093,0.28522307,293254.38,14.495401,0,,,,,92.25256757056437,4.8947415e-05,309.95707496923603,5.874532e-05,-0.0012330782,-0.0030342604
1.0002573,4.9305247e-05,0,0.0011295204,92.25248120955473,309.95697792886716,574,286782.9,14.2918415,2305.627,0.28558335,293251.0,14.455093,0,,,,,92.25248120955473,4.8959613e-05,309.95697792886716,5.8752143e-05,-0.0014474628,-0.003167612
1.0002693,4.9546004e-05,0,0.0011302065,92.25234253159995,309.95695066117753,575,286784.78,14.291965,2309.6746,0.2851969,293254.5,14.525678,0,,,,,92.25234253159995,4.894731e-05,309.95695066117753,5.874512e-05,-0.0013863848,-0.0030740316
1.0002669,4.951449e-05,0,0.0011308925,92.25244356651991,309.95696839764656,576,286782.9,14.291974,2307.94,0.2854935,293253.8,14.5164385,0,,,,,92.25244356651991,4.8947473e-05,309.95696839764656,5.8749603e-05,-0.0014187925,-0.0031140158
1.0001739,4.9296283e-05,0,0.0011315787,92.25211212708756,309.9574393234272,577,286754.78,14.291268,2307.3225,0.2855346,293226.56,14.452465,0,,,,,92.25211212708756,4.8953618e-05,309.9574393234272,5.8750815e-05,-0.0014869579,-0.0026959637
1.0002394,4.944588e-05,0,0.0011322646,92.25220472485864,309.95687465823704,578,286775.25,14.291756,2306.9548,0.28519437,293245.75,14.496324,0,,,,,92.25220472485864,4.8950173e-05,309.95687465823704,5.875465e-05,-0.0015377222,-0.003282559
1.0002949,4.9592123e-05,0,0.0011329507,92.25240002329089,309.95717795940135,579,286788.72,14.292004,2307.5293,0.28531748,293262.03,14.539199,0,,,,,92.25240002329089,4.8948583e-05,309.95717795940135,5.8748057e-05,-0.0013906419,-0.0030075968
1.0002191,4.954705e-05,0,0.0011336366,92.25246539102824,309.95705764601746,580,286768.28,14.2915535,2307.9822,0.28498894,293239.8,14.525984,0,,,,,92.25246539102824,4.8953207e-05,309.95705764601746,5.8750167e-05,-0.0013376188,-0.0031033116
1.0001792,4.960987e-05,0,0.0011343225,92.2523397292376,309.9569032367526,581,286757.34,14.291309,2308.007,0.2852633,293228.1,14.544401,0,,,,,92.2523397292376,4.8955117e-05,309.9569032367526,5.8753823e-05,-0.001385104,-0.003245201
1.0002432,4.943508e-05,0,0.0011350083,92.25238887420898,309.95737773923696,582,286775.16,14.291696,2306.685,0.2850457,293246.84,14.493157,0,,,,,92.25238887420898,4.895191e-05,309.95737773923696,5.8750957e-05,-0.0013265142,-0.0028957594
1.0001129,4.9543298e-05,0,0.0011356941,92.25261598443295,309.95697107305585,583,286739.34,14.290972,2304.5874,0.28524917,293208.66,14.524884,0,,,,,92.25261598443295,4.895831e-05,309.95697107305585,5.8750946e-05,-0.0012062754,-0.0031109564
1.0001442,4.9441198e-05,0,0.0011363798,92.25229264074517,309.95674402259834,584,286747.1,14.291127,2307.522,0.28510338,293217.84,14.494951,0,,,,,92.25229264074517,4.8954804e-05,309.95674402259834,5.8754642e-05,-0.0013702755,-0.003388301
1.0002594,4.946944e-05,0,0.0011370655,92.25238163506366,309.9571459350543,585,286780.38,14.291834,2305.1804,0.28536284,293251.62,14.503231,0,,,,,92.25238163506366,4.8957474e-05,309.9571459350543,5.875098e-05,-0.0014245468,-0.0030201913
1.0002983,4.94211e-05,0,0.0011377512,92.25224417633204,309.95669128044995,586,286790.78,14.292173,2311.5063,0.28564993,293263.0,14.489059,0,,,,,92.25224417633204,4.89531e-05,309.95669128044995,5.875251e-05,-0.0015881828,-0.0032856236
1.0003419,4.941489e-05,0,0.0011384368,92.25193991816019,309.9570923574848,587,286805.34,14.292353,2304.3813,0.28522402,293275.8,14.487239,0,,,,,92.25193991816019,4.895006e-05,309.9570923574848,5.874552e-05,-0.0018434448,-0.0031507935
1.0002397,4.945077e-05,0,0.0011391224,92.25206492864638,309.95695041930213,588,286781.8,14.29178,2302.7834,0.28559333,293245.84,14.497757,0,,,,,92.25206492864638,4.895108e-05,309.95695041930213,5.8748406e-05,-0.0017553449,-0.0031961491
