flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1.0001028,0.0003069848,0,0.0011213276,756.5015278309929,288.5826762329445,1105,18574.951,4.856318,919.90625,0.37337044,21253.252,6.5237546,0,,,,,756.5015278309929,0.00028813328,288.5826762329445,0.00041911294,-0.0027743469,-0.0039870613
1.0001334,0.00030747187,0,0.00112198,756.5011564646347,288.58149051635473,1106,18582.053,4.8585796,918.0464,0.37326226,21253.904,6.534106,0,,,,,756.5011564646347,0.00028800362,288.58149051635473,0.00041901472,-0.0027115154,-0.003906964
1.0001247,0.00030747222,0,0.0011226323,756.5007792043532,288.58200333504675,1107,18583.535,4.8588243,917.8462,0.37313765,21253.719,6.534113,0,,,,,756.5007792043532,0.0002879374,288.58200333504675,0.00041889667,-0.0028364754,-0.0040271
1.0009277,0.00030664602,0,0.0011232847,756.5010552148487,288.581624779072,1108,18586.033,4.8588805,918.27094,0.3731453,21270.783,6.516556,0,,,,,756.5010552148487,0.00028803208,288.581624779072,0.0004189718,-0.0029845922,-0.0042231753
1.0002673,0.00030742039,0,0.001123937,756.5019851523934,288.58266568441906,1109,18583.83,4.8576,918.2036,0.37321553,21256.748,6.5330114,0,,,,,756.5019851523934,0.0002880953,288.58266568441906,0.00041907618,-0.0026735286,-0.0035106137
1.0003994,0.00030685344,0,0.0011245892,756.5015165175757,288.5829143111263,1110,18580.96,4.856728,917.00946,0.3727446,21259.555,6.520963,0,,,,,756.5015165175757,0.000288101,288.5829143111263,0.00041915532,-0.0026583187,-0.0036030828
0.9994682,0.0003071687,0,0.0011252414,756.5019958710391,288.58329623574787,1111,18561.822,4.855596,918.7568,0.3730647,21239.768,6.5276628,0,,,,,756.5019958710391,0.00028835516,288.58329623574787,0.00041952854,-0.002632287,-0.0036534013
0.9999676,0.00030729373,0,0.0011258936,756.501596631163,288.5823213137177,1112,18571.375,4.8560543,916.5588,0.37336,21250.379,6.5303197,0,,,,,756.501596631163,0.00028822868,288.5823213137177,0.00041929685,-0.0023901465,-0.0034418409
0.9997671,0.00030730956,0,0.0011265456,756.5009881913145,288.5826717583577,1113,18568.518,4.855699,917.9872,0.37373018,21246.12,6.5306563,0,,,,,756.5009881913145,0.00028820496,288.5826717583577,0.0004193073,-0.0024975413,-0.003497298
1.001105,0.0003072177,0,0.0011271978,756.5018886341079,288.58250524462005,1114,18588.332,4.857099,917.0524,0.37277284,21274.549,6.528704,0,,,,,756.5018886341079,0.00028801526,288.58250524462005,0.00041893002,-0.0024102626,-0.0032435276
