flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1.0011277,7.484402e-05,0,0.0009750644,357.2278352500123,265.97641392867286,568,134961.1,10.2131605,2336.4612,0.7198004,141648.7,10.589617,0,,,,,357.2278352500123,8.895516e-05,265.97641392867286,9.092865e-05,0.0037069665,-0.0023818268
1.0010916,7.492266e-05,0,0.00097592815,357.2275700648003,265.976288691035,569,134963.58,10.213372,2337.9304,0.7199076,141643.6,10.600742,0,,,,,357.2275700648003,8.8955196e-05,265.976288691035,9.0931564e-05,0.0033955672,-0.0026314645
1.0011524,7.505063e-05,0,0.0009767918,357.22730432248636,265.9767327128768,570,134968.58,10.213397,2337.3174,0.71905726,141652.19,10.618849,0,,,,,357.22730432248636,8.89467e-05,265.9767327128768,9.0922804e-05,0.0030902447,-0.002191845
1.0011944,7.500243e-05,0,0.0009776555,357.2265606933506,265.9764843139511,571,134986.25,10.213957,2338.8174,0.7189025,141658.12,10.612029,0,,,,,357.2265606933506,8.893578e-05,265.9764843139511,9.09142e-05,0.0024012378,-0.002296964
1.0010458,7.496491e-05,0,0.0009785192,357.22640534165913,265.9770581305273,572,134961.88,10.21322,2338.9746,0.719455,141637.11,10.606721,0,,,,,357.22640534165913,8.895403e-05,265.9770581305273,9.092896e-05,0.001981293,-0.0018805399
1.0011802,7.5019256e-05,0,0.0009793828,357.2261646654183,265.9772680966821,573,134986.9,10.213936,2340.1023,0.7187846,141656.12,10.61441,0,,,,,357.2261646654183,8.89357e-05,265.9772680966821,9.0907095e-05,0.0016262752,-0.0015986804
1.0011424,7.500433e-05,0,0.0009802465,357.22605658046905,265.9771322343219,574,134981.61,10.213764,2336.3013,0.72012293,141650.78,10.612299,0,,,,,357.22605658046905,8.893954e-05,265.9771322343219,9.0907066e-05,0.0013820927,-0.0017277345
1.0011221,7.4876465e-05,0,0.00098111,357.22587344856714,265.9773343100561,575,134978.86,10.213568,2332.7935,0.7204041,141647.9,10.594207,0,,,,,357.22587344856714,8.893765e-05,265.9773343100561,9.0902045e-05,0.00140252,-0.0015810044
1.0012662,7.512548e-05,0,0.0009819736,357.2256899109981,265.97725527364275,576,135001.53,10.214324,2337.4534,0.71902174,141668.3,10.629439,0,,,,,357.2256899109981,8.892165e-05,265.97725527364275,9.0900125e-05,0.001369126,-0.0016448412
1.0011152,7.5160526e-05,0,0.000982837,357.2258081390287,265.97754280106835,577,134982.16,10.213734,2334.7192,0.71984303,141646.92,10.634398,0,,,,,357.2258081390287,8.893663e-05,265.97754280106835,9.0899215e-05,0.001165771,-0.0012202361
