flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1.0000074,1.662866e-05,0,0.0013664345,1002.8521715405507,194.39705096611948,568,2244977.8,37.94211,5692.5146,2.0707083,2245247.0,37.335175,0,,,,,1002.8521715405507,1.4506127e-05,194.39705096611948,3.1661748e-05,-0.0064661135,0.004258098
0.9999224,1.6689288e-05,128,0.0013672035,1002.8520816300064,194.39677800128771,569,2244925.5,37.941364,5691.295,2.0658348,2245056.2,37.4713,128,,,,,1002.8520816300064,1.4507003e-05,194.39677800128771,3.1657546e-05,-0.006563871,0.003888507
0.9999396,1.6676911e-05,128,0.0013679725,1002.8527493957678,194.3967945488001,570,2244962.5,37.941246,5684.479,2.06571,2245095.0,37.44351,128,,,,,1002.8527493957678,1.4508167e-05,194.3967945488001,3.165825e-05,-0.0059685106,0.0037506276
0.9999775,1.6671362e-05,128,0.0013687414,1002.8526587491338,194.3962261825069,571,2244958.5,37.941753,5694.077,2.066874,2245180.0,37.43105,128,,,,,1002.8526587491338,1.45069425e-05,194.3962261825069,3.166045e-05,-0.0059082387,0.0029275126
0.99994457,1.6667444e-05,0,0.0013695102,1002.8535381006108,194.39627869280156,572,2244915.0,37.939568,5689.699,2.0641608,2245106.0,37.422253,0,,,,,1002.8535381006108,1.4508838e-05,194.39627869280156,3.1660446e-05,-0.0052600387,0.0027429864
0.999951,1.6679907e-05,128,0.0013702789,1002.8539248122208,194.39619032412625,573,2244873.0,37.938763,5682.1934,2.0632792,2245120.5,37.450237,128,,,,,1002.8539248122208,1.4506715e-05,194.39619032412625,3.1664338e-05,-0.0048017814,0.0022730697
0.99998486,1.6677857e-05,0,0.0013710476,1002.8538128975064,194.39592012964246,574,2244965.8,37.93957,5679.825,2.065381,2245196.5,37.445633,0,,,,,1002.8538128975064,1.4507233e-05,194.39592012964246,3.1660053e-05,-0.0049190526,0.0020690868
0.9999737,1.6677708e-05,0,0.0013718163,1002.8540052596834,194.39605172222105,575,2244859.2,37.938778,5685.831,2.066056,2245171.5,37.445297,0,,,,,1002.8540052596834,1.45085e-05,194.39605172222105,3.1661155e-05,-0.0047466517,0.0021154627
0.99997497,1.6661379e-05,0,0.0013725847,1002.853974345305,194.39595432877914,576,2244877.0,37.938904,5686.897,2.0661542,2245174.2,37.408638,0,,,,,1002.853974345305,1.4509194e-05,194.39595432877914,3.1659532e-05,-0.0047704107,0.0020463706
0.99999744,1.6705466e-05,0,0.0013733532,1002.8545620266977,194.39609215054833,577,2244886.0,37.94027,5684.2856,2.0679913,2245224.8,37.50762,0,,,,,1002.8545620266977,1.4509004e-05,194.39609215054833,3.166703e-05,-0.004255855,0.0018760079
1.0000068,1.6686412e-05,0,0.0013741216,1002.8538974004889,194.39577399586656,578,2244935.2,37.93953,5680.4995,2.0685093,2245245.8,37.46484,0,,,,,1002.8538974004889,1.451008e-05,194.39577399586656,3.1653308e-05,-0.0048644184,0.0019267121
1.0000045,1.6669059e-05,0,0.00137489,1002.8541460991424,194.39589469195076,579,2244975.2,37.939674,5687.228,2.065637,2245240.8,37.42588,0,,,,,1002.8541460991424,1.4507879e-05,194.39589469195076,3.1660515e-05,-0.004592342,0.0018788287
0.99998486,1.6715749e-05,0,0.0013756582,1002.8542022998752,194.39597713063054,580,2244896.0,37.939068,5684.946,2.0657263,2245196.5,37.53071,0,,,,,1002.8542022998752,1.4510509e-05,194.39597713063054,3.165429e-05,-0.0046320483,0.0021058556
1.0000103,1.6720316e-05,0,0.0013764263,1002.8540236507935,194.3959291394422,581,2244949.0,37.939423,5676.5146,2.0654929,2245253.5,37.540962,0,,,,,1002.8540236507935,1.4509971e-05,194.3959291394422,3.165413e-05,-0.0047669397,0.001957872
1.0000104,1.6714184e-05,0,0.0013771944,1002.8544041765252,194.39595154015322,582,2244930.0,37.93949,5685.893,2.0686162,2245253.8,37.527195,0,,,,,1002.8544041765252,1.4509621e-05,194.39595154015322,3.1658226e-05,-0.0043746578,0.0019949502
0.99999386,1.6700185e-05,128,0.0013779625,1002.8541885028147,194.3959878270944,583,2244964.0,37.939682,5685.1855,2.065149,2245216.8,37.495766,128,,,,,1002.8541885028147,1.4511424e-05,194.3959878270944,3.1652457e-05,-0.0046886555,0.0022293807
