flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
0.99852586,0.00032209646,0,0.0010238126,894.4158830162695,781.5252206936432,1105,11047.205,3.4729857,715.28735,0.23326777,13581.568,4.3810334,0,,,,,894.4158830162695,0.00033262116,781.5252206936432,0.00031999862,-0.010435812,0.014853918
0.9984629,0.0003220071,0,0.0010246257,894.4143420944847,781.525329479384,1106,11046.618,3.4729567,715.145,0.23340377,13580.712,4.379818,0,,,,,894.4143420944847,0.00033285544,781.525329479384,0.00032016943,-0.010404573,0.0148583185
0.9983476,0.0003220389,0,0.001025439,894.4149717200899,781.5259498471432,1107,11045.149,3.4728718,715.55945,0.23337945,13579.144,4.3802505,0,,,,,894.4149717200899,0.00033287215,781.5259498471432,0.00032015028,-0.010513715,0.015010699
0.998052,0.00032172262,0,0.0010262523,894.4145312375422,781.5251992080628,1108,11043.862,3.4728365,715.58606,0.23346747,13575.123,4.3759484,0,,,,,894.4145312375422,0.0003329363,781.5251992080628,0.00032023832,-0.010537878,0.015038082
0.998383,0.00032217303,0,0.0010270654,894.4153080657147,781.5259075733718,1109,11044.919,3.4728024,715.70197,0.2332267,13579.625,4.382075,0,,,,,894.4153080657147,0.0003327789,781.5259075733718,0.0003200891,-0.010037993,0.014960787
0.9986052,0.00032172885,0,0.0010278785,894.4153863956035,781.5256682263325,1110,11048.846,3.4730606,714.9292,0.23341432,13582.647,4.3760333,0,,,,,894.4153863956035,0.00033260876,781.5256682263325,0.00031995223,-0.01002551,0.014887884
0.99889714,0.00032202434,0,0.0010286917,894.4149747396689,781.5253157803943,1111,11052.341,3.4734342,716.06696,0.23325475,13586.618,4.3800526,0,,,,,894.4149747396689,0.0003326719,781.5253157803943,0.0003199784,-0.010038249,0.014808812
0.9989322,0.00032200426,0,0.0010295047,894.41468347105,781.525244566657,1112,11051.527,3.47339,715.53345,0.23308522,13587.095,4.3797793,0,,,,,894.41468347105,0.00033263335,781.525244566657,0.00032001606,-0.00986604,0.014696886
0.99891114,0.00032215353,0,0.0010303177,894.4150782498957,781.5256655779128,1113,11051.987,3.4734354,715.13885,0.23332632,13586.809,4.3818097,0,,,,,894.4150782498957,0.00033280355,781.5256655779128,0.0003201487,-0.009906628,0.014758343
0.9991627,0.0003224721,0,0.0010311308,894.415183677499,781.5254206943703,1114,11054.364,3.4735613,715.5506,0.23325421,13590.23,4.3861427,0,,,,,894.415183677499,0.00033259182,781.5254206943703,0.0003199224,-0.009634443,0.014665423
0.99888766,0.0003221106,0,0.0010319438,894.4146190437078,781.5253741064587,1115,11052.76,3.4734662,715.9461,0.23313156,13586.489,4.3812256,0,,,,,894.4146190437078,0.00033268883,781.5253741064587,0.00032003643,-0.009879724,0.014830328
0.99921566,0.0003222992,0,0.0010327568,894.4149200583942,781.5251649593238,1116,11055.213,3.4737346,714.9358,0.23342928,13590.951,4.383791,0,,,,,894.4149200583942,0.00033269092,781.5251649593238,0.00032003655,-0.009920673,0.014891524
0.99833775,0.00032167978,0,0.0010335697,894.4148891214331,781.525413409767,1117,11046.148,3.4729202,714.798,0.23324904,13579.01,4.3753657,0,,,,,894.4148891214331,0.000332819,781.525413409767,0.00032017217,-0.0098767,0.015157004
0.9987687,0.00032208505,0,0.0010343825,894.414739350708,781.525633523285,1118,11051.956,3.473403,715.2127,0.23364349,13584.871,4.380878,0,,,,,894.414739350708,0.00033279153,781.525633523285,0.00032010904,-0.009996384,0.0150052225
0.9986178,0.00032172183,0,0.0010351954,894.4146272099758,781.525727623241,1119,11048.875,3.4731278,714.8602,0.23353381,13582.819,4.375938,0,,,,,894.4146272099758,0.00033283874,781.525727623241,0.0003201588,-0.010313593,0.015175772
0.99908465,0.00032194602,0,0.0010360082,894.4152524275983,781.5256071006592,1120,11054.276,3.4737365,716.22,0.23325144,13589.169,4.3789873,0,,,,,894.4152524275983,0.00033276333,781.5256071006592,0.00032012808,-0.0101162065,0.015278618
0.9992632,0.00032187367,0,0.001036821,894.4155998881249,781.5253496101402,1121,11056.53,3.4738574,714.5731,0.23360834,13591.598,4.378003,0,,,,,894.4155998881249,0.00033262736,781.5253496101402,0.0003199158,-0.009765377,0.015350636
0.9989383,0.00032210257,0,0.0010376337,894.4148953852234,781.5260227536548,1122,11053.446,3.473532,715.7517,0.23330054,13587.179,4.3811164,0,,,,,894.4148953852234,0.00033267116,781.5260227536548,0.00031996,-0.01011919,0.015394808
