flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1.0001726,0.00014223128,0,0.0017656995,292.9960820544506,229.4465364984431,1105,46141.08,6.5489445,1499.4385,0.56851053,48679.277,6.922521,0,,,,,292.9960820544506,0.00016148506,229.4465364984431,0.0001349164,0.037130363,0.029931735
0.9999395,0.0001422471,0,0.0017663867,292.99594724192593,229.44659438651877,1106,46130.906,6.5482755,1498.694,0.5675967,48667.934,6.923291,0,,,,,292.99594724192593,0.00016151588,229.44659438651877,0.00013493947,0.036987502,0.030007223
0.99977374,0.00014222717,128,0.0017670736,292.9960589354017,229.44633154640064,1107,46123.086,6.5481563,1497.846,0.5678693,48659.867,6.922322,128,,,,,292.9960589354017,0.00016153303,229.44633154640064,0.00013496721,0.037085284,0.029832473
0.9999328,0.00014216275,0,0.0017677606,292.9956994589445,229.44589965457527,1108,46128.29,6.5482516,1496.7012,0.56815886,48667.61,6.919186,0,,,,,292.9956994589445,0.00016152751,229.44589965457527,0.00013495322,0.03702361,0.029454222
0.9996655,0.00014225987,0,0.0017684473,292.9952562199635,229.44617609208393,1109,46116.41,6.5476556,1499.0571,0.56665975,48654.598,6.923913,0,,,,,292.9952562199635,0.00016155574,229.44617609208393,0.00013496407,0.036280856,0.02995796
0.99983275,0.00014227608,0,0.0017691341,292.9949656097923,229.44621386208846,1110,46124.887,6.548086,1499.2825,0.5685827,48662.74,6.9247017,0,,,,,292.9949656097923,0.00016153025,229.44621386208846,0.00013495515,0.03630852,0.029853923
0.9999405,0.00014224583,0,0.0017698207,292.99521209366577,229.446133606844,1111,46127.465,6.5481815,1497.3678,0.56770813,48667.984,6.923229,0,,,,,292.99521209366577,0.00016154032,229.446133606844,0.0001349576,0.036200866,0.02966176
0.99972504,0.00014223128,0,0.0017705071,292.99479287863664,229.44639267315745,1112,46118.293,6.547769,1497.5309,0.5682402,48657.496,6.922521,0,,,,,292.99479287863664,0.00016154142,229.44639267315745,0.00013496088,0.03600938,0.029989483
0.99986213,0.0001422217,0,0.0017711935,292.9944477136061,229.44634910627093,1113,46124.08,6.5479054,1498.7362,0.5680076,48664.168,6.9220552,0,,,,,292.9944477136061,0.00016151404,229.44634910627093,0.00013493972,0.036012255,0.0298601
0.99990827,0.0001423213,0,0.0017718797,292.9952061208421,229.44629002305464,1114,46125.992,6.5481124,1499.0459,0.567753,48666.414,6.9269023,0,,,,,292.9952061208421,0.00016154708,229.44629002305464,0.00013492875,0.035698283,0.029863423
0.9997147,0.00014232671,0,0.0017725658,292.99467179285807,229.4459112923903,1115,46115.965,6.547699,1497.7451,0.5684662,48656.992,6.927166,0,,,,,292.99467179285807,0.00016156415,229.4459112923903,0.00013498301,0.03595208,0.029535962
