flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1.0001795,0.00015227763,0,0.0015615923,260.1101606572547,731.1394532373915,1105,45847.438,6.9078517,1636.4974,0.65919775,48472.1,7.3798914,0,,,,,260.1101606572547,0.00018500286,731.1394532373915,0.00026824133,-0.00715404,0.04445567
0.9999045,0.00015228898,0,0.0015622047,260.1099345914891,731.1402540962375,1106,45837.582,6.907431,1638.2374,0.6586875,48458.77,7.3804417,0,,,,,260.1099345914891,0.00018501916,731.1402540962375,0.00026830795,-0.007271167,0.04445915
1.0001932,0.0001522497,0,0.0015628169,260.1102227817628,731.1398997034148,1107,45849.516,6.908151,1638.5734,0.65991116,48472.76,7.378538,0,,,,,260.1102227817628,0.00018501302,731.1398997034148,0.00026828845,-0.007163749,0.044551585
0.99988765,0.00015228345,0,0.0015634289,260.1102949391237,731.1395129429238,1108,45829.56,6.9066505,1638.0609,0.6583517,48457.953,7.380173,0,,,,,260.1102949391237,0.00018506046,731.1395129429238,0.00026835158,-0.0068333102,0.044282187
0.99961066,0.0001522827,0,0.001564041,260.11042090884075,731.1388880825717,1109,45823.85,6.90669,1636.7578,0.6598179,48444.53,7.3801365,0,,,,,260.11042090884075,0.00018509303,731.1388880825717,0.00026839325,-0.0073921834,0.04389185
1.0002674,0.00015236062,0,0.0015646529,260.11049016893355,731.1391396038392,1110,45852.1,6.9081764,1637.0769,0.65959173,48476.36,7.3839135,0,,,,,260.11049016893355,0.00018498622,731.1391396038392,0.00026828228,-0.0073065124,0.043838497
0.9999779,0.00015228038,0,0.0015652648,260.11031876274427,731.1379991130239,1111,45834.477,6.906476,1636.9058,0.6596558,48462.33,7.380025,0,,,,,260.11031876274427,0.00018500988,731.1379991130239,0.0002682605,-0.0071864785,0.0436094
0.9998994,0.00015226872,0,0.0015658765,260.1099827518808,731.1394070921755,1112,45833.36,6.906993,1639.9829,0.65989447,48458.523,7.37946,0,,,,,260.1099827518808,0.00018504818,731.1394070921755,0.00026832358,-0.00754668,0.043567218
0.9998355,0.00015232684,0,0.0015664882,260.1103023117041,731.1389160738938,1113,45829.906,6.9071507,1638.9836,0.65982807,48455.426,7.3822765,0,,,,,260.1103023117041,0.0001850864,731.1389160738938,0.00026838447,-0.007407041,0.04353104
0.99998826,0.00015231622,0,0.0015670997,260.11010244030854,731.138432180179,1114,45836.19,6.9069724,1638.5251,0.6593627,48462.83,7.381762,0,,,,,260.11010244030854,0.00018500075,731.138432180179,0.00026830687,-0.0075108632,0.04322936
0.9999316,0.00015231191,0,0.0015677111,260.1102682675625,731.1388619871752,1115,45831.12,6.9065647,1637.268,0.65926534,48460.082,7.381553,0,,,,,260.1102682675625,0.00018505791,731.1388619871752,0.0002682728,-0.0072190645,0.04330576
1.0000952,0.00015224735,0,0.0015683225,260.1102787856286,731.1386168690805,1116,45843.617,6.907086,1637.0411,0.6602377,48468.016,7.378424,0,,,,,260.1102787856286,0.00018500356,731.1386168690805,0.0002682473,-0.0074554556,0.043573458
