time,flux
0.0013164654,-0.10747699520786085
0.001317168727563782,-0.12595817630427625
0.0013178720551275639,-0.14325792300825596
0.0013185753826913458,-0.15940696874327503
0.0013192787102551276,-0.17443604693370865
0.0013199820378189096,-0.1883758910025818
0.0013206853653826914,-0.2012572343738197
0.0013213886929464734,-0.2131108104713474
0.0013220920205102551,-0.22396735271818993
0.0013227953480740371,-0.23385759453827248
0.001323498675637819,-0.2428122693559701
0.001324202003201601,-0.25086211059385793
0.0013249053307653829,-0.25803785167631105
0.0013256086583291647,-0.2643702260272545
0.0013263119858929466,-0.2698899670692635
0.0013270153134567284,-0.27462780822716304
0.0013277186410205104,-0.2786144829239782
0.0013284219685842922,-0.2818807245836342
0.0013291252961480742,-0.28445726662960613
0.001329828623711856,-0.28637484248581896
0.001330531951275638,-0.2876641855752978
0.0013312352788394197,-0.2883560293228679
0.0013319386064032017,-0.2884811071515543
0.0013326419339669835,-0.28807015248483203
0.0013333452615307655,-0.28715389874662617
0.0013340485890945475,-0.2857630793604119
0.0013347519166583292,-0.28392842775011434
0.0013354552442221112,-0.2816806773396585
0.001336158571785893,-0.27905056155206953
0.001336861899349675,-0.2760688138112725
0.0013375652269134568,-0.27276616754119254
0.0013382685544772387,-0.26917335616530474
0.0013389718820410205,-0.26532111310708417
0.0013396752096048025,-0.26124017179045594
0.0013403785371685843,-0.2569612656393452
0.0013410818647323663,-0.252515128076777
0.0013417851922961483,-0.24793249252712643
0.00134248851985993,-0.2432440924134186
0.001343191847423712,-0.23848066116002864
0.0013438951749874938,-0.2336729321899816
0.0013445985025512758,-0.22885163892720262
0.0013453018301150576,-0.22404751479516677
0.0013460051576788395,-0.21929129321779914
0.0013467084852426213,-0.21461370761902487
0.0013474118128064033,-0.21004549142231901
0.001348115140370185,-0.2056173780507067
0.001348818467933967,-0.20136010092901302
0.001349521795497749,-0.19730439347981307
0.0013502251230615308,-0.19348098912748193
0.0013509284506253128,-0.18992062129549475
0.0013516317781890946,-0.1866540237200864
0.0013523351057528766,-0.20070941379203466
0.0013530384333166584,-0.2357874840105526
0.0013537417608804404,-0.2394379371440471
0.0013544450884442221,-0.24360359213571228
0.0013551484160080041,-0.25017879291184314
0.0013558517435717859,-0.2702862355462424
0.0013565550711355679,-0.2582741373040288
0.0013572583986993499,-0.25163874249065904
0.0013579617262631316,-0.28372757271316357
0.0013586650538269136,-0.2907322121678453
0.0013593683813906954,-0.24951805682312708
0.0013600717089544774,-0.26122017557398114
0.0013607750365182592,-0.2819932228117815
0.0013614783640820412,-0.2671867161637191
0.001362181691645823,-0.27352417720881467
0.001362885019209605,-0.28621567402629045
0.0013635883467733867,-0.30659815615952374
0.0013642916743371687,-0.33025297630869394
0.0013649950019009507,-0.3467877715039592
0.0013656983294647324,-0.3598646217980176
0.0013664016570285144,-0.34669390469158
0.0013671049845922962,-0.33463729241045065
0.0013678083121560782,-0.3280407398307283
0.00136851163971986,-0.3464284396972506
0.001369214967283642,-0.3545999621811184
0.0013699182948474237,-0.3553464485560984
0.0013706216224112057,-0.3629092319125386
0.0013713249499749875,-0.36790433405049866
0.0013720282775387695,-0.3690853771686691
0.0013727316051025513,-0.35147659027934425
0.0013734349326663333,-0.3331820033970246
0.0013741382602301152,-0.3300523161994285
0.001374841587793897,-0.3321773099457059
0.001375544915357679,-0.33001401805000596
0.0013762482429214608,-0.36220403966122844
0.0013769515704852428,-0.38974611281224647
0.0013776548980490245,-0.3943252271873691
0.0013783582256128065,-0.40187144173646117
0.0013790615531765883,-0.4254719981269462
0.0013797648807403703,-0.41281253546963587
0.001380468208304152,-0.39485442283404004
0.001381171535867934,-0.415163947264252
0.001381874863431716,-0.4395788482289331
0.0013825781909954978,-0.448244316681599
0.0013832815185592798,-0.46685062642860037
0.0013839848461230616,-0.4879608544902639
0.0013846881736868436,-0.5060797696309193
0.0013853915012506253,-0.5027864173395644
0.0013860948288144073,-0.47302309650905594
0.0013867981563781891,-0.4582347178324158
0.001387501483941971,-0.4677916534726384
0.0013882048115057529,-0.48183376399651695
0.0013889081390695349,-0.4831059691281839
0.0013896114666333169,-0.494496390964873
0.0013903147941970986,-0.5018887502483677
0.0013910181217608806,-0.4986990932150893
0.0013917214493246624,-0.4851969245321149
0.0013924247768884444,-0.484018927625523
0.0013931281044522262,-0.48607928779227827
0.0013938314320160081,-0.48510127932721137
0.00139453475957979,-0.4626152322077643
0.001395238087143572,-0.4532475683690637
0.0013959414147073537,-0.4291684248901466
0.0013966447422711357,-0.4184200535820512
0.0013973480698349174,-0.43641778694159716
0.0013980513973986994,-0.4486631887665696
0.0013987547249624814,-0.4359199783027727
0.0013994580525262632,-0.4311055657147108
0.0014001613800900452,-0.44675987311579235
0.001400864707653827,-0.4316574371984468
0.001401568035217609,-0.41573203672024367
0.0014022713627813907,-0.410116774854546
0.0014029746903451727,-0.40028962081803215
0.0014036780179089545,-0.41178800475584537
0.0014043813454727365,-0.41559506322569484
0.0014050846730365185,-0.40330107567235146
0.0014057880006003002,-0.40270436071548094
0.0014064913281640822,-0.3961186363531734
0.001407194655727864,-0.3816778864189415
0.001407897983291646,-0.3743211709141239
0.0014086013108554278,-0.3513269745476849
0.0014093046384192098,-0.32355462578236244
0.0014100079659829915,-0.2993765106172418
0.0014107112935467735,-0.2877523747673257
0.0014114146211105553,-0.2862104882876209
0.0014121179486743373,-0.2821583996507219
0.001412821276238119,-0.27711370711831934
0.001413524603801901,-0.28321356553459504
0.001414227931365683,-0.29919139353458835
0.0014149312589294648,-0.30439859008010495
0.0014156345864932468,-0.2917111526851483
0.0014163379140570286,-0.26425683583503295
0.0014170412416208106,-0.26044641119713435
0.0014177445691845923,-0.25266648231440525
0.0014184478967483743,-0.24784925265882707
0.001419151224312156,-0.2685604847481646
0.001419854551875938,-0.26663953590483797
0.0014205578794397199,-0.2726156863755939
0.0014212612070035018,-0.28879292543318924
0.0014219645345672836,-0.28762382620574906
0.0014226678621310656,-0.27015964861755765
0.0014233711896948476,-0.23419705734706042
0.0014240745172586294,-0.19958362856423936
0.0014247778448224114,-0.19360727920162335
0.0014254811723861931,-0.19583007258616442
0.0014261844999499751,-0.17574984819940115
0.001426887827513757,-0.12569613074527253
0.0014275911550775389,-0.13086810162207202
0.0014282944826413207,-0.1391494171868934
0.0014289978102051027,-0.13562241359493543
0.0014297011377688846,-0.1237522074179311
0.0014304044653326664,-0.1535944063994553
0.0014311077928964484,-0.13949233202013275
0.0014318111204602302,-0.10407319198954691
0.0014325144480240122,-0.08779665816527925
0.001433217775587794,-0.06657222895571957
0.001433921103151576,-0.05930145099795992
0.0014346244307153577,-0.04870131664967745
0.0014353277582791397,-0.0069471580110209265
0.0014360310858429215,0.02072054131814261
0.0014367344134067035,0.044165066039078646
